,Unnamed: 0,Unnamed: 0.1,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate,hole_id,Unnamed: 0.1.1
0,0,39,0.012883431596977,5.940034863770113,-5099.987615431256,4399.858333877093,832.2824876357091,0.0534501411202654,6.093294088031298,0.0036411371197025,0.2589077313645394,65.89376420249367,5.960422628385492,9596.74325424285,72,
1,1,43,0.0128250007296265,5.989394550335427,-5099.809483971214,4399.856001302988,826.1821456192778,0.0521632657282326,6.149545108343324,0.0044186203693663,0.3151587516765648,67.34059434219786,5.986609872622601,9471.008579451218,72,
2,2,101,0.0122549281077059,5.955142644382936,-5100.247625461703,4399.86946537304,833.8607830216487,0.0536016887101674,6.134435289577432,0.0041984381031324,0.3000489329106734,65.24798718040262,5.979978757894929,11471.86581782575,72,
3,3,118,0.0124733713931234,5.946142550689256,-5100.167381917917,4399.86382992742,826.6267987348646,0.0530398897210935,6.178961102856201,0.0050586489961998,0.3445747461894424,67.30671960428624,5.993002902689705,10463.050282693315,72,
4,4,162,0.012887734986744,5.974923739990299,-5100.179103654645,4399.858053062031,833.4500978747311,0.0535111383501181,6.121482301154133,0.0041387851512306,0.2870959444873744,65.6721362172236,5.977559583411207,9555.26024104904,72,
5,5,163,0.0130778848495793,5.947828222170743,-5100.252838432454,4399.850181345434,832.674912327446,0.0537485013368156,6.047323009042164,0.0032425621718448,0.2129366523754052,67.66110929694412,5.946078373373747,8489.007846833701,72,
6,6,170,0.012396746398388,5.920287327286594,-5099.727854544712,4399.863846421611,824.4517544650312,0.0526042998626867,6.071109918801022,0.0032514927775747,0.2367235621342631,67.33532450468962,5.947250513034836,10465.815063476328,72,
7,7,191,0.0123678506820631,5.925981882082152,-5099.939091458605,4399.865312851855,828.7838045409178,0.0533134638080237,6.067409259757917,0.0034563202254877,0.2330229030911583,66.48034423297472,5.9454597697852005,10715.84410718374,72,
8,8,234,0.0126071769224459,5.939490381564819,-5100.38642201727,4399.863947099839,831.7310666597555,0.0532648107886613,6.0894396525144,0.003362173486844,0.2550532958476417,65.92102516139691,5.962127755590037,10482.713498672709,72,
9,9,303,0.0133727409660277,5.972122609798123,-5100.319247009882,4399.845910967788,823.813442849012,0.0526064631136413,6.149729062384829,0.0045817941537105,0.31534270571807,68.28048730461147,5.983949006802064,7980.188037998983,72,
10,10,367,0.012594174084431,5.991431649895085,-5099.859063376441,4399.863386929552,831.4602324725754,0.0533518302850118,6.077050837167438,0.0035261010800527,0.2426644805006796,65.783737253079,5.961406386178108,10389.182125145871,72,
11,11,445,0.0131138579286194,5.986367813796758,-5100.44200721571,4399.851562865145,826.2581203581792,0.0526257246361056,6.189262965900856,0.0052738983187286,0.3548766092340969,67.55452350785515,6.002608714743516,8663.476726870858,72,
