,hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
3501,13,0.0204338,0.578098,4399.64,-3875.56,84.7253,768.232,0.0419855,0.703061,0.00343356
3502,13,0.0205877,0.569205,4399.63,-3875.59,84.9048,769.33,0.0423255,0.683046,0.0032999
3503,13,0.0205202,0.601139,4399.64,-3875.61,84.5885,765.944,0.0420505,0.741439,0.00383286
3504,13,0.0202951,0.586932,4399.65,-3875.45,83.5702,769.773,0.0428559,0.71607,0.00345647
3505,13,0.0203452,0.602155,4399.64,-3875.39,84.4402,765.402,0.0421765,0.754526,0.00394847
3506,13,0.0203027,0.578477,4399.64,-3875.56,83.7693,769.566,0.0428149,0.709652,0.00367669
3507,13,0.0207234,0.609147,4399.63,-3875.45,85.4858,818.029,0.0426849,0.73283,0.00419769
3508,13,0.0207109,0.604181,4399.63,-3875.59,85.5036,764.515,0.0419647,0.745828,0.00401731
3509,13,0.0203648,0.604968,4399.64,-3875.57,84.3115,765.64,0.0425028,0.758857,0.00405999
3510,13,0.0207884,0.596649,4399.63,-3875.5,85.4502,765.028,0.0417883,0.73643,0.00395883
3511,13,0.0204566,0.56812,4399.64,-3875.56,84.3191,770.434,0.0427394,0.674869,0.002991
3512,13,0.020648,0.599316,4399.63,-3875.56,84.3247,766.488,0.042237,0.741028,0.00437137
3513,13,0.02058,0.585831,4399.63,-3875.43,84.8911,767.724,0.0423573,0.713488,0.00413129
3514,13,0.0206018,0.615227,4399.63,-3875.58,84.8085,764.0,0.0418215,0.766329,0.00456478
3515,13,0.020746,0.595813,4399.63,-3875.39,85.3703,765.904,0.0420511,0.729977,0.00428215
3516,13,0.0205243,0.59964,4399.63,-3875.41,84.8635,765.4,0.0424769,0.749469,0.00387361
3517,13,0.0206728,0.592174,4399.63,-3875.38,85.0909,766.249,0.0421559,0.7295,0.00431422
3518,13,0.0206914,0.571758,4399.63,-3875.58,85.2792,768.133,0.0417715,0.692763,0.0033881
3519,13,0.0207023,0.599957,4399.63,-3875.53,85.1933,764.422,0.0418433,0.752118,0.00437168
3520,13,0.0208801,0.598168,4399.62,-3875.49,85.7891,765.018,0.0421004,0.736386,0.00415054
3521,13,0.0208449,0.585299,4399.62,-3875.51,85.7306,766.829,0.0418812,0.708524,0.00385768
3522,13,0.0204626,0.594575,4399.64,-3875.57,84.302,767.705,0.0423007,0.722609,0.00382794
3523,13,0.0207866,0.592821,4399.63,-3875.51,85.5324,765.874,0.0420185,0.726968,0.0041194
3524,13,0.0205267,0.590822,4399.64,-3875.56,84.9573,767.208,0.0420671,0.717605,0.0039114
3525,13,0.0202472,0.592354,4399.65,-3875.41,83.6318,768.421,0.0425625,0.729244,0.00401177
3526,13,0.0201045,0.579028,4399.65,-3875.6,83.3136,769.776,0.0428207,0.715797,0.00384319
3527,13,0.0208375,0.579466,4399.63,-3875.43,85.5122,767.038,0.0417085,0.708533,0.0038896
3528,13,0.0205927,0.578787,4399.63,-3875.56,84.978,768.545,0.0425484,0.697519,0.00333702
3529,13,0.0203212,0.572519,4399.64,-3875.38,84.0931,770.288,0.0426105,0.683481,0.00368452
3530,13,0.0208201,0.601384,4399.63,-3875.56,85.5851,764.808,0.0419879,0.740074,0.0041696
3531,13,0.0203437,0.602477,4399.64,-3875.59,84.4592,765.622,0.0423737,0.752103,0.00443078
3532,13,0.0202622,0.604812,4399.65,-3875.49,84.1269,766.371,0.0422505,0.744508,0.0038154
3533,13,0.0204615,0.605568,4399.64,-3875.43,84.7477,764.451,0.0418522,0.758771,0.00486646
3534,13,0.0199988,0.594927,4399.65,-3875.56,83.2709,768.393,0.0426911,0.737365,0.00403586
3535,13,0.0202925,0.601231,4399.64,-3875.51,83.6468,766.899,0.0420426,0.745202,0.00428682
3536,13,0.0205588,0.607832,4399.63,-3875.38,84.6174,764.997,0.0423819,0.763317,0.00470167
3537,13,0.0203925,0.560275,4399.64,-3875.49,84.4561,770.05,0.0422106,0.669037,0.00318481
3538,13,0.0202749,0.595277,4399.64,-3875.5,83.5951,770.33,0.0426065,0.696453,0.0037094
3539,13,0.0204318,0.574757,4399.64,-3875.38,83.5975,770.988,0.042679,0.683426,0.00345947
3540,13,0.0202195,0.587334,4399.65,-3875.62,83.7216,769.413,0.0426949,0.711912,0.00383819
3541,13,0.0202157,0.575182,4399.65,-3875.56,83.8355,770.345,0.0425432,0.687228,0.00346041
3542,13,0.0202296,0.575551,4399.65,-3875.47,83.5121,769.962,0.0423459,0.700694,0.00356141
3543,13,0.0207351,0.574793,4399.63,-3875.48,85.3722,768.769,0.042423,0.688951,0.00339789
3544,13,0.0203447,0.596724,4399.64,-3875.61,83.7259,767.084,0.042519,0.746692,0.00450631
3545,13,0.0203162,0.570665,4399.64,-3875.52,83.919,769.808,0.0426889,0.69938,0.00337423
3546,13,0.0205212,0.569568,4399.64,-3875.59,84.132,769.803,0.0425355,0.695719,0.00346768
3547,13,0.0207409,0.590716,4399.63,-3875.58,85.0937,766.642,0.042332,0.726135,0.00404886
3548,13,0.0202977,0.5941,4399.64,-3875.61,83.4297,767.718,0.0428607,0.746889,0.00415706
3549,13,0.0202472,0.596342,4399.65,-3875.41,83.7244,767.465,0.0423987,0.739318,0.00412901
3550,13,0.0201623,0.574575,4399.65,-3875.53,83.4342,771.361,0.0433986,0.692243,0.00381516
3551,13,0.0205285,0.607101,4399.64,-3875.54,84.5148,765.25,0.0421882,0.753532,0.00433453
3552,13,0.0206608,0.603995,4399.63,-3875.42,85.0994,765.06,0.0421374,0.747753,0.00413219
3553,13,0.0203955,0.616618,4399.64,-3875.56,83.7861,766.217,0.0428777,0.76524,0.00454226
3554,13,0.0206762,0.586682,4399.63,-3875.56,85.2837,766.905,0.0424717,0.721261,0.00425071
3555,13,0.0206917,0.5917,4399.63,-3875.49,85.3522,766.066,0.0419576,0.726635,0.00410018
3556,13,0.0203423,0.615343,4399.64,-3875.49,83.7106,766.39,0.0423523,0.75614,0.00432373
3557,13,0.0200757,0.606922,4399.65,-3875.58,84.1653,765.329,0.0420962,0.761,0.00427428
3558,13,0.02035,0.602286,4399.64,-3875.43,83.6382,766.827,0.0427557,0.753534,0.00454473
3559,13,0.0205071,0.583139,4399.64,-3875.52,85.1584,766.895,0.0421172,0.717625,0.00383393
3560,13,0.020658,0.599462,4399.63,-3875.48,84.9014,766.058,0.0423456,0.737966,0.00410296
3561,13,0.0204241,0.58477,4399.64,-3875.4,84.3456,768.927,0.0428891,0.710912,0.00333523
3562,13,0.0208433,0.598326,4399.62,-3875.55,85.5072,764.575,0.0418721,0.744387,0.00455598
3563,13,0.0207441,0.582194,4399.63,-3875.42,85.3791,767.522,0.0422453,0.706188,0.00377515
3564,13,0.020378,0.583725,4399.64,-3875.55,84.2797,768.921,0.0425774,0.708001,0.00380908
3565,13,0.020558,0.608556,4399.63,-3875.58,84.8454,764.275,0.0419962,0.764439,0.00427891
3566,13,0.0206034,0.57843,4399.63,-3875.49,85.0062,768.961,0.0427172,0.696298,0.00352671
3567,13,0.0205817,0.601747,4399.64,-3875.45,84.7207,765.185,0.0423496,0.753954,0.00469334
3568,13,0.0201689,0.577036,4399.65,-3875.56,83.2735,770.642,0.0425642,0.696,0.00377956
3569,13,0.0207153,0.58266,4399.63,-3875.56,85.2439,767.677,0.0420875,0.705601,0.00363303
3570,13,0.0202528,0.570379,4399.64,-3875.46,83.4316,770.815,0.0428147,0.690737,0.00333276
3571,13,0.0204611,0.582148,4399.64,-3875.59,84.7392,767.119,0.041772,0.717194,0.00330936
3572,13,0.0202809,0.601495,4399.64,-3875.48,83.8362,766.361,0.0426385,0.756666,0.0044011
3573,13,0.0205842,0.587381,4399.63,-3875.52,84.4568,767.892,0.0423881,0.717841,0.00377129
3574,13,0.0202027,0.580605,4399.65,-3875.54,83.3544,791.238,0.0430811,0.789687,0.00527593
3575,13,0.0207132,0.593979,4399.63,-3875.45,85.6259,766.597,0.0424031,0.719508,0.0039593
3576,13,0.0202828,0.608956,4399.64,-3875.43,83.5808,766.586,0.0428018,0.760296,0.00485711
3577,13,0.0208939,0.574298,4399.62,-3875.62,85.6563,767.535,0.0415767,0.696094,0.00405271
3578,13,0.020609,0.602233,4399.64,-3875.38,85.3618,764.576,0.041774,0.745484,0.0046973
3579,13,0.0203357,0.568512,4399.64,-3875.53,84.0884,770.146,0.0426386,0.690112,0.00370067
3580,13,0.0202619,0.581689,4399.64,-3875.56,83.5036,769.613,0.0430528,0.716105,0.00362638
3581,13,0.0203629,0.591152,4399.64,-3875.4,83.8835,769.061,0.0430564,0.717989,0.00382951
3582,13,0.0205547,0.579765,4399.64,-3875.59,84.7095,768.784,0.0422959,0.698956,0.00385993
3583,13,0.0200519,0.589943,4399.66,-3875.47,83.2996,768.495,0.042718,0.736058,0.0037962
3584,13,0.0206891,0.601656,4399.63,-3875.62,85.1602,765.308,0.0422658,0.743286,0.00442058
3585,13,0.0208003,0.587735,4399.62,-3875.53,85.6589,766.348,0.041987,0.717481,0.00423595
3586,13,0.020496,0.589295,4399.64,-3875.56,84.9689,767.585,0.0423724,0.714484,0.00413729
3587,13,0.0206196,0.58736,4399.63,-3875.55,85.1101,767.514,0.0421778,0.711186,0.00380017
3588,13,0.0205149,0.57689,4399.64,-3875.41,84.7547,768.787,0.0421305,0.69259,0.00343664
3589,13,0.0203942,0.579366,4399.64,-3875.47,83.9414,769.376,0.0421919,0.700898,0.00354278
3590,13,0.0207306,0.592368,4399.63,-3875.39,85.7183,765.519,0.0419798,0.729315,0.00389114
3591,13,0.0207892,0.581418,4399.62,-3875.46,85.7294,767.753,0.0421703,0.695608,0.00323834
3592,13,0.0204706,0.574733,4399.64,-3875.61,84.3289,769.443,0.0427228,0.700879,0.00347421
3593,13,0.0203619,0.572712,4399.64,-3875.38,84.0295,770.182,0.0427196,0.692299,0.00373002
3594,13,0.0203106,0.596871,4399.64,-3875.42,83.9851,766.545,0.0423553,0.745483,0.00452651
3595,13,0.020661,0.584714,4399.63,-3875.57,84.7667,768.343,0.0428742,0.711631,0.00360768
3596,13,0.020395,0.590187,4399.64,-3875.39,84.097,768.522,0.0426699,0.720268,0.00406983
3597,13,0.0202159,0.587251,4399.64,-3875.39,83.4883,769.54,0.0430921,0.719131,0.00387952
3598,13,0.0202061,0.603467,4399.65,-3875.41,83.7022,766.572,0.0423063,0.749476,0.00442013
3599,13,0.0202392,0.588942,4399.65,-3875.49,83.8338,768.496,0.0425284,0.72367,0.00404838
3600,13,0.0203485,0.573279,4399.64,-3875.41,83.8807,770.147,0.0425616,0.691519,0.00343043
3601,13,0.0205621,0.590898,4399.63,-3875.56,85.4092,766.193,0.0421423,0.726253,0.00405109
3602,13,0.0203201,0.602169,4399.64,-3875.48,83.679,766.985,0.0420554,0.744484,0.00409282
3603,13,0.0202031,0.587979,4399.65,-3875.4,83.3964,769.792,0.0431104,0.718169,0.00394081
3604,13,0.0203083,0.595254,4399.64,-3875.59,83.7166,767.322,0.042596,0.742659,0.00425033
3605,13,0.0203946,0.606349,4399.64,-3875.51,84.045,765.641,0.0424305,0.76301,0.0043974
3606,13,0.0202403,0.579774,4399.64,-3875.43,85.256,768.367,0.0422904,0.69527,0.00319285
3607,13,0.0205796,0.588829,4399.63,-3875.38,85.0068,767.29,0.0428542,0.725916,0.00399724
3608,13,0.0205987,0.610117,4399.63,-3875.49,84.9433,764.124,0.0418419,0.762652,0.00495886
3609,13,0.0203177,0.595088,4399.64,-3875.63,84.2174,767.363,0.0422421,0.729214,0.00393596
3610,13,0.0204416,0.60989,4399.64,-3875.49,84.567,769.171,0.0420883,0.759439,0.00462611
3611,13,0.0201058,0.595187,4399.65,-3875.62,83.1268,767.896,0.0428777,0.752503,0.004613
3612,13,0.0201637,0.586411,4399.65,-3875.62,83.4595,768.186,0.0425673,0.735539,0.00417255
3613,13,0.0204889,0.610749,4399.64,-3875.53,85.0909,764.371,0.0418452,0.756863,0.00478265
3614,13,0.0204179,0.589322,4399.64,-3875.53,83.9393,768.271,0.0424285,0.724932,0.00406468
3615,13,0.0206951,0.58234,4399.63,-3875.43,85.4035,767.532,0.0419614,0.702141,0.00329064
3616,13,0.0203353,0.576315,4399.64,-3875.61,84.3013,768.014,0.0425315,0.72183,0.00407686
3617,13,0.0203131,0.600286,4399.64,-3875.45,83.9055,767.159,0.0424585,0.74131,0.00431842
3618,13,0.0206499,0.600052,4399.63,-3875.43,85.6706,764.609,0.0419569,0.740792,0.00395823
3619,21,0.0118068,1.19451,4399.88,-3875.48,48.9065,881.084,0.059194,1.15846,-0.00252987
3620,21,0.0123805,1.2285,4399.87,-3875.38,51.2755,868.994,0.0578019,1.17878,-0.00223439
3621,21,0.0120703,1.17964,4399.87,-3875.55,49.5546,879.098,0.0589994,1.11539,-0.00308271
3622,21,0.0117963,1.18897,4399.88,-3875.61,48.8063,882.197,0.0591588,1.13874,-0.00224324
3623,21,0.0118204,1.18563,4399.88,-3875.55,49.1736,879.367,0.0590673,1.16696,-0.0023784
3624,21,0.0121095,1.18358,4399.87,-3875.52,49.4161,879.39,0.0587507,1.1314,-0.00277203
3625,21,0.0125194,1.22001,4399.86,-3875.61,51.4753,869.489,0.057602,1.13781,-0.00272591
3626,21,0.0124604,1.21536,4399.87,-3875.48,51.2443,870.216,0.0577259,1.15409,-0.00261499
3627,21,0.0123929,1.1671,4399.87,-3875.38,51.1559,871.741,0.0577103,1.09913,-0.0031005
3628,21,0.011936,1.23391,4399.87,-3875.54,49.4087,876.856,0.0586576,1.2029,-0.00155854
3629,21,0.0124818,1.2294,4399.87,-3875.55,51.3474,868.55,0.0578326,1.18373,-0.00192325
3630,21,0.0121703,1.1698,4399.87,-3875.43,50.2607,875.855,0.058358,1.10689,-0.00325081
3631,21,0.0121071,1.19042,4399.87,-3875.59,49.3788,879.343,0.0585435,1.13082,-0.00299984
3632,21,0.0121274,1.17214,4399.87,-3875.57,50.1765,875.835,0.0580068,1.11475,-0.0026847
3633,21,0.0120336,1.17356,4399.88,-3875.43,49.7635,877.425,0.0580991,1.12989,-0.00280682
3634,21,0.0117286,1.19183,4399.88,-3875.6,48.4075,883.927,0.0598107,1.15658,-0.00237488
3635,21,0.012071,1.17597,4399.87,-3875.44,50.1251,876.603,0.0586561,1.10713,-0.00324996
3636,21,0.0119303,1.21882,4399.87,-3875.45,49.2031,878.663,0.0594132,1.18655,-0.00176674
3637,21,0.0115938,1.21665,4399.88,-3875.58,48.3039,882.569,0.0592322,1.18541,-0.00165113
3638,21,0.0124017,1.20876,4399.87,-3875.43,50.9911,870.896,0.0579414,1.16588,-0.00225985
3639,21,0.0116387,1.22146,4399.88,-3875.53,48.3657,882.112,0.0592062,1.19256,-0.00192074
3640,21,0.0120312,1.22924,4399.88,-3875.46,49.5275,876.944,0.0590558,1.18898,-0.00241851
3641,21,0.0119189,1.20529,4399.88,-3875.55,48.6241,881.364,0.059562,1.18386,-0.00204079
3642,21,0.0118905,1.22097,4399.88,-3875.61,48.9056,880.372,0.059863,1.18247,-0.00125958
3643,21,0.0122139,1.26091,4399.87,-3875.4,50.3302,872.773,0.0583574,1.20472,-0.00208302
3644,21,0.0115091,1.23303,4399.88,-3875.48,48.4993,881.771,0.059026,1.17727,-0.00220248
3645,21,0.0116625,1.20488,4399.88,-3875.48,48.3797,883.032,0.0596156,1.17301,-0.00236995
3646,21,0.0125845,1.19619,4399.86,-3875.56,51.4934,869.37,0.0571939,1.13499,-0.00276086
3647,21,0.0124816,1.20935,4399.87,-3875.46,51.7416,868.268,0.0576043,1.14468,-0.00249148
3648,21,0.011677,1.19212,4399.88,-3875.56,48.4846,883.005,0.0589714,1.15346,-0.00226497
3649,21,0.0125046,1.19433,4399.87,-3875.47,51.582,869.154,0.0572878,1.1275,-0.00277726
3650,21,0.0119789,1.23076,4399.87,-3875.51,49.6807,875.666,0.0585519,1.20588,-0.00180171
3651,21,0.0122894,1.2486,4399.87,-3875.42,50.8233,870.267,0.0577482,1.20355,-0.00242797
3652,21,0.011806,1.23988,4399.88,-3875.52,48.6432,880.662,0.0592449,1.19962,-0.00201428
3653,21,0.012551,1.20665,4399.86,-3875.63,51.5464,869.404,0.0576316,1.12934,-0.00276207
3654,21,0.0122094,1.21801,4399.87,-3875.53,50.6916,872.948,0.0579862,1.14644,-0.0024166
3655,21,0.012296,1.22159,4399.87,-3875.43,50.8386,871.215,0.0580901,1.17403,-0.00200647
3656,21,0.0119948,1.17144,4399.87,-3875.39,49.6794,878.385,0.058689,1.11763,-0.00261016
3657,21,0.0121926,1.16432,4399.87,-3875.53,50.5379,874.214,0.0578526,1.11071,-0.00294705
3658,21,0.0121643,1.24682,4399.87,-3875.52,50.3721,872.678,0.0584206,1.20725,-0.00174606
3659,21,0.0124158,1.19112,4399.87,-3875.39,51.1469,871.335,0.057895,1.12553,-0.00298873
3660,21,0.0124282,1.1993,4399.87,-3875.54,51.312,870.515,0.0581071,1.14187,-0.00243614
3661,21,0.0121149,1.21884,4399.87,-3875.49,50.2588,874.788,0.0582166,1.15361,-0.00234119
3662,21,0.0122128,1.2151,4399.87,-3875.52,50.6189,871.918,0.0577125,1.17255,-0.00167147
3663,21,0.0119241,1.1637,4399.88,-3875.39,49.1097,881.04,0.0590357,1.11872,-0.00275428
3664,21,0.0119672,1.23808,4399.88,-3875.41,49.9901,874.605,0.0588715,1.19817,-0.0018673
3665,21,0.0122687,1.18181,4399.87,-3875.44,51.02,872.317,0.0580759,1.11258,-0.00270113
3666,21,0.0121656,1.21574,4399.87,-3875.58,50.6871,872.175,0.0584672,1.17194,-0.00239517
3667,21,0.0121828,1.19332,4399.87,-3875.51,50.9465,872.353,0.0582285,1.13381,-0.00267634
3668,21,0.0124692,1.21102,4399.86,-3875.38,51.8333,867.784,0.0577801,1.15593,-0.00217792
3669,21,0.0119713,1.19469,4399.88,-3875.38,49.4496,878.888,0.0591104,1.15437,-0.00248554
3670,21,0.0119734,1.19838,4399.87,-3875.42,49.9322,876.508,0.05843,1.14378,-0.00265641
3671,21,0.0123461,1.21965,4399.87,-3875.55,51.1316,870.075,0.0580978,1.171,-0.00194579
3672,21,0.0121482,1.20473,4399.87,-3875.57,50.279,875.637,0.0586023,1.11983,-0.00265297
3673,21,0.0118756,1.17148,4399.88,-3875.44,49.5682,879.003,0.0588156,1.11063,-0.00336631
3674,21,0.012307,1.24603,4399.87,-3875.4,50.7052,870.774,0.0576912,1.2046,-0.00178604
3675,21,0.0117836,1.18317,4399.88,-3875.5,48.5582,883.616,0.0596573,1.13846,-0.00227755
3676,21,0.0121062,1.18464,4399.87,-3875.62,49.8263,877.76,0.058981,1.12656,-0.00274798
3677,21,0.0122385,1.2087,4399.87,-3875.49,50.7919,872.049,0.0572778,1.14204,-0.00267427
3678,21,0.0116822,1.21188,4399.88,-3875.61,48.894,881.234,0.0590697,1.15544,-0.00264376
3679,21,0.0122685,1.23595,4399.87,-3875.51,51.3133,868.84,0.0582192,1.18694,-0.00179778
3680,21,0.0120026,1.23955,4399.88,-3875.47,50.0354,873.92,0.058254,1.2068,-0.00187049
3681,21,0.0124064,1.21976,4399.87,-3875.6,51.3666,869.166,0.0579111,1.16708,-0.00231822
3682,21,0.012215,1.24982,4399.87,-3875.5,50.4555,872.294,0.058056,1.19039,-0.00226668
3683,21,0.0118914,1.18726,4399.88,-3875.6,49.6664,878.513,0.0592166,1.13056,-0.00265128
3684,21,0.0123389,1.19176,4399.87,-3875.38,51.1863,870.894,0.0575697,1.12914,-0.00277489
3685,21,0.0117613,1.1893,4399.88,-3875.53,48.3634,883.695,0.059438,1.15887,-0.00277279
3686,21,0.0124354,1.1605,4399.87,-3875.48,51.1455,871.592,0.0577035,1.10626,-0.00278676
3687,21,0.0117997,1.20499,4399.88,-3875.5,49.0525,880.509,0.0593421,1.15933,-0.0015301
3688,21,0.0118792,1.19982,4399.88,-3875.56,48.3774,883.582,0.0591236,1.15455,-0.00228138
3689,21,0.0123902,1.22153,4399.87,-3875.47,50.9972,871.379,0.0583215,1.16187,-0.00196676
3690,21,0.012081,1.19051,4399.87,-3875.54,50.0778,876.027,0.058491,1.14254,-0.00254076
3691,21,0.011687,1.18472,4399.88,-3875.61,48.5769,883.143,0.0593575,1.14671,-0.00280597
3692,21,0.0119092,1.2028,4399.88,-3875.43,49.0469,880.341,0.0590984,1.16268,-0.00234532
3693,21,0.0117107,1.2095,4399.88,-3875.41,48.8806,879.865,0.0590895,1.18398,-0.00195487
3694,21,0.0121701,1.24445,4399.87,-3875.63,50.478,872.157,0.0583807,1.21346,-0.0014719
3695,21,0.0122737,1.15669,4399.87,-3875.44,50.819,873.665,0.0581239,1.09484,-0.00349074
3696,21,0.0119093,1.23184,4399.88,-3875.55,48.8912,879.933,0.0597182,1.20337,-0.00235053
3697,21,0.0118509,1.22341,4399.88,-3875.47,49.1455,878.67,0.0591476,1.18903,-0.00207218
3698,21,0.0119265,1.2445,4399.88,-3875.5,49.0639,878.777,0.0591467,1.20806,-0.00166229
3699,21,0.0118892,1.23317,4399.88,-3875.5,49.153,878.282,0.0588626,1.19377,-0.00175609
3700,21,0.0117562,1.19535,4399.88,-3875.39,48.4855,883.527,0.0594823,1.14833,-0.00282099
3701,21,0.0117824,1.22556,4399.88,-3875.43,48.3051,882.579,0.0598673,1.19811,-0.00174518
3702,21,0.0119767,1.24859,4399.88,-3875.41,49.7833,875.173,0.0586396,1.20705,-0.00135517
3703,21,0.0117178,1.17723,4399.88,-3875.48,48.3496,884.244,0.0594734,1.14592,-0.00257145
3704,21,0.0119704,1.24213,4399.88,-3875.53,49.542,876.543,0.0587349,1.19358,-0.00172429
3705,21,0.0122144,1.22284,4399.87,-3875.58,50.625,871.879,0.058295,1.185,-0.00193768
3706,21,0.012138,1.22741,4399.87,-3875.57,50.3393,873.219,0.0584333,1.18548,-0.0020477
3707,21,0.011555,1.21138,4399.88,-3875.5,48.3863,882.474,0.0590153,1.17417,-0.00194572
3708,21,0.0118237,1.19812,4399.88,-3875.61,48.3445,883.59,0.0599043,1.16709,-0.00244073
3709,21,0.0120098,1.22672,4399.87,-3875.57,49.0419,878.506,0.0587994,1.20707,-0.0017361
3710,21,0.0123801,1.19918,4399.87,-3875.45,51.0428,871.52,0.057953,1.1415,-0.00245038
3711,21,0.0117068,1.2147,4399.88,-3875.44,48.8194,880.927,0.0592031,1.16973,-0.00214153
3712,21,0.0117906,1.1744,4399.88,-3875.59,48.9833,881.238,0.0589674,1.14196,-0.00220617
3713,21,0.0119771,1.19009,4399.87,-3875.52,49.5757,878.544,0.0587601,1.14023,-0.00242399
3714,21,0.0119544,1.20114,4399.88,-3875.59,49.1326,881.357,0.0591795,1.13444,-0.00272087
3715,21,0.012207,1.20891,4399.87,-3875.51,50.6119,873.672,0.0582746,1.13775,-0.00229112
3716,21,0.0117766,1.2356,4399.88,-3875.43,48.7799,880.024,0.0592924,1.20524,-0.00157267
3717,21,0.0123333,1.15647,4399.87,-3875.61,50.4138,875.63,0.0582402,1.09275,-0.00305286
3718,21,0.0119785,1.16584,4399.88,-3875.4,49.3845,879.916,0.0588853,1.11107,-0.0024707
3719,21,0.0124138,1.20504,4399.87,-3875.54,51.5849,868.988,0.0574798,1.13468,-0.00294549
3720,21,0.012272,1.22426,4399.87,-3875.57,50.3861,872.767,0.0579819,1.18152,-0.00187657
3721,21,0.0123725,1.18247,4399.87,-3875.52,51.2491,870.999,0.0579844,1.11821,-0.00324534
3722,21,0.0123687,1.18368,4399.87,-3875.56,51.0389,871.977,0.0577687,1.11142,-0.00294788
3723,21,0.01236,1.22444,4399.87,-3875.58,50.4667,873.839,0.0585132,1.17469,-0.00238964
3724,21,0.0116936,1.21454,4399.88,-3875.51,48.2371,882.966,0.0594509,1.18378,-0.00199893
3725,21,0.0121532,1.23912,4399.87,-3875.46,50.0087,874.47,0.0585946,1.19538,-0.00164081
3726,21,0.0119463,1.21639,4399.88,-3875.55,49.5499,876.781,0.0587428,1.1841,-0.0021049
3727,21,0.0118681,1.18612,4399.88,-3875.53,49.1606,880.429,0.0591522,1.14396,-0.00251866
3728,21,0.0121804,1.21167,4399.87,-3875.48,50.3076,873.56,0.0585263,1.17931,-0.00209327
3729,21,0.0118836,1.24012,4399.88,-3875.51,50.0209,874.279,0.0584719,1.19212,-0.00218835
3730,21,0.0121321,1.17993,4399.87,-3875.58,50.1455,876.491,0.0588843,1.12134,-0.0025817
3731,21,0.0122847,1.16903,4399.87,-3875.61,50.9492,872.971,0.0580893,1.09575,-0.00284452
3732,21,0.0122918,1.22099,4399.87,-3875.38,50.6857,871.783,0.0582292,1.17735,-0.00215225
3733,21,0.0119809,1.19763,4399.87,-3875.54,49.2763,879.526,0.0588577,1.15275,-0.0026358
3734,21,0.0122944,1.18375,4399.87,-3875.38,50.7024,873.502,0.0581202,1.12432,-0.00259504
3735,21,0.0120766,1.16935,4399.87,-3875.39,49.7356,878.433,0.0589663,1.11268,-0.00285476
3736,21,0.011802,1.22926,4399.88,-3875.44,48.84,879.94,0.0594538,1.20268,-0.00182584
3737,21,0.0119428,1.19211,4399.88,-3875.61,49.2628,879.967,0.059202,1.14907,-0.00222734
3738,21,0.011852,1.21985,4399.88,-3875.6,48.9547,879.964,0.0591789,1.17706,-0.00179534
3739,21,0.0118324,1.20877,4399.88,-3875.44,48.7157,881.781,0.0595511,1.16851,-0.00225253
3740,21,0.0124678,1.18334,4399.87,-3875.45,51.3628,870.629,0.0575209,1.10265,-0.00324108
3741,21,0.0123574,1.20876,4399.87,-3875.43,50.9115,872.312,0.0582933,1.14039,-0.0026571
3742,21,0.0115397,1.1894,4399.88,-3875.43,48.515,882.705,0.0593419,1.16292,-0.0022947
3743,21,0.0117865,1.18314,4399.88,-3875.52,48.8378,882.01,0.0591193,1.13734,-0.00219511
